Station,Date,Measurement,Month,Year,Day,DoY
09/1995-12/2022,17/03/2010,1.0,03,2010,17,76
09/1995-12/2022,18/03/2010,0.1,03,2010,18,77
09/1995-12/2022,26/03/2010,0.1,03,2010,26,85
09/1995-12/2022,27/03/2010,0.2,03,2010,27,86
09/1995-12/2022,07/04/2010,0.0,04,2010,07,97
09/1995-12/2022,08/04/2010,0.0,04,2010,08,98
09/1995-12/2022,11/04/2010,0.1,04,2010,11,101
09/1995-12/2022,20/04/2010,0.2,04,2010,20,110
09/1995-12/2022,22/04/2010,0.1,04,2010,22,112
09/1995-12/2022,29/04/2010,0.0,04,2010,29,119
09/1995-12/2022,30/04/2010,0.1,04,2010,30,120
09/1995-12/2022,01/05/2010,0.8,05,2010,01,121
09/1995-12/2022,02/05/2010,0.0,05,2010,02,122
09/1995-12/2022,17/05/2010,0.0,05,2010,17,137
09/1995-12/2022,18/05/2010,0.0,05,2010,18,138
09/1995-12/2022,26/05/2010,0.0,05,2010,26,146
09/1995-12/2022,27/05/2010,0.0,05,2010,27,147
09/1995-12/2022,13/09/2010,0.0,09,2010,13,256
09/1995-12/2022,25/09/2010,0.0,09,2010,25,268
09/1995-12/2022,08/10/2010,5.7,10,2010,08,281
09/1995-12/2022,10/10/2010,1.0,10,2010,10,283
09/1995-12/2022,29/10/2010,1.0,10,2010,29,302
09/1995-12/2022,30/10/2010,0.5,10,2010,30,303
09/1995-12/2022,05/12/2010,2.9,12,2010,05,339
09/1995-12/2022,06/12/2010,1.1,12,2010,06,340
09/1995-12/2022,10/12/2010,5.0,12,2010,10,344
09/1995-12/2022,11/12/2010,47.3,12,2010,11,345
09/1995-12/2022,12/12/2010,84.0,12,2010,12,346
09/1995-12/2022,13/12/2010,1.8,12,2010,13,347
09/1995-12/2022,14/12/2010,0.0,12,2010,14,348
09/1995-12/2022,17/12/2010,2.8,12,2010,17,351
09/1995-12/2022,18/12/2010,1.8,12,2010,18,352
09/1995-12/2022,30/12/2010,0.5,12,2010,30,364
09/1995-12/2022,31/12/2010,2.0,12,2010,31,365
09/1995-12/2022,01/01/2011,0.3,01,2011,01,1
09/1995-12/2022,04/01/2011,9.8,01,2011,04,4
09/1995-12/2022,05/01/2011,1.2,01,2011,05,5
09/1995-12/2022,06/01/2011,0.2,01,2011,06,6
09/1995-12/2022,07/01/2011,13.9,01,2011,07,7
09/1995-12/2022,08/01/2011,9.0,01,2011,08,8
09/1995-12/2022,10/01/2011,0.2,01,2011,10,10
09/1995-12/2022,14/01/2011,0.8,01,2011,14,14
09/1995-12/2022,15/01/2011,0.2,01,2011,15,15
09/1995-12/2022,16/01/2011,9.9,01,2011,16,16
09/1995-12/2022,26/01/2011,0.5,01,2011,26,26
09/1995-12/2022,28/01/2011,5.0,01,2011,28,28
09/1995-12/2022,29/01/2011,24.6,01,2011,29,29
09/1995-12/2022,30/01/2011,10.1,01,2011,30,30
09/1995-12/2022,31/01/2011,2.4,01,2011,31,31
09/1995-12/2022,01/02/2011,0.1,02,2011,01,32
09/1995-12/2022,03/02/2011,33.6,02,2011,03,34
09/1995-12/2022,04/02/2011,18.0,02,2011,04,35
09/1995-12/2022,06/02/2011,3.4,02,2011,06,37
09/1995-12/2022,07/02/2011,17.3,02,2011,07,38
09/1995-12/2022,08/02/2011,0.1,02,2011,08,39
09/1995-12/2022,10/02/2011,5.8,02,2011,10,41
09/1995-12/2022,12/02/2011,0.9,02,2011,12,43
09/1995-12/2022,13/02/2011,1.2,02,2011,13,44
09/1995-12/2022,14/02/2011,8.0,02,2011,14,45
09/1995-12/2022,15/02/2011,2.5,02,2011,15,46
09/1995-12/2022,16/02/2011,20.6,02,2011,16,47
09/1995-12/2022,19/02/2011,0.9,02,2011,19,50
09/1995-12/2022,20/02/2011,13.4,02,2011,20,51
09/1995-12/2022,21/02/2011,1.8,02,2011,21,52
09/1995-12/2022,25/02/2011,1.6,02,2011,25,56
09/1995-12/2022,26/02/2011,41.4,02,2011,26,57
09/1995-12/2022,28/02/2011,5.5,02,2011,28,59
09/1995-12/2022,06/03/2011,0.0,03,2011,06,65
09/1995-12/2022,07/03/2011,4.3,03,2011,07,66
09/1995-12/2022,08/03/2011,11.5,03,2011,08,67
09/1995-12/2022,09/03/2011,31.2,03,2011,09,68
09/1995-12/2022,10/03/2011,15.8,03,2011,10,69
09/1995-12/2022,11/03/2011,1.9,03,2011,11,70
09/1995-12/2022,22/03/2011,6.6,03,2011,22,81
09/1995-12/2022,23/03/2011,5.3,03,2011,23,82
09/1995-12/2022,24/03/2011,12.2,03,2011,24,83
09/1995-12/2022,03/04/2011,4.3,04,2011,03,93
09/1995-12/2022,04/04/2011,17.1,04,2011,04,94
09/1995-12/2022,05/04/2011,6.8,04,2011,05,95
09/1995-12/2022,06/04/2011,4.9,04,2011,06,96
09/1995-12/2022,08/04/2011,0.6,04,2011,08,98
09/1995-12/2022,09/04/2011,0.2,04,2011,09,99
09/1995-12/2022,10/04/2011,1.0,04,2011,10,100
09/1995-12/2022,11/04/2011,1.8,04,2011,11,101
09/1995-12/2022,21/04/2011,0.2,04,2011,21,111
09/1995-12/2022,22/04/2011,2.4,04,2011,22,112
09/1995-12/2022,28/04/2011,10.6,04,2011,28,118
09/1995-12/2022,29/04/2011,13.9,04,2011,29,119
09/1995-12/2022,30/04/2011,12.3,04,2011,30,120
09/1995-12/2022,02/05/2011,0.0,05,2011,02,122
09/1995-12/2022,04/05/2011,0.1,05,2011,04,124
09/1995-12/2022,06/05/2011,0.0,05,2011,06,126
09/1995-12/2022,11/05/2011,0.1,05,2011,11,131
09/1995-12/2022,13/05/2011,14.9,05,2011,13,133
09/1995-12/2022,14/05/2011,1.5,05,2011,14,134
09/1995-12/2022,16/05/2011,4.0,05,2011,16,136
09/1995-12/2022,27/05/2011,1.2,05,2011,27,147
09/1995-12/2022,28/05/2011,0.4,05,2011,28,148
09/1995-12/2022,13/06/2011,0.3,06,2011,13,164
09/1995-12/2022,23/09/2011,1.5,09,2011,23,266
09/1995-12/2022,24/09/2011,6.4,09,2011,24,267
09/1995-12/2022,25/09/2011,23.0,09,2011,25,268
09/1995-12/2022,26/09/2011,33.1,09,2011,26,269
09/1995-12/2022,01/10/2011,2.4,10,2011,01,274
09/1995-12/2022,12/10/2011,0.1,10,2011,12,285
09/1995-12/2022,18/10/2011,0.0,10,2011,18,291
09/1995-12/2022,30/10/2011,0.3,10,2011,30,303
09/1995-12/2022,03/11/2011,7.0,11,2011,03,307
09/1995-12/2022,04/11/2011,2.1,11,2011,04,308
09/1995-12/2022,05/11/2011,0.8,11,2011,05,309
09/1995-12/2022,13/11/2011,1.3,11,2011,13,317
09/1995-12/2022,14/11/2011,19.2,11,2011,14,318
09/1995-12/2022,15/11/2011,1.0,11,2011,15,319
09/1995-12/2022,16/11/2011,9.5,11,2011,16,320
09/1995-12/2022,17/11/2011,12.5,11,2011,17,321
09/1995-12/2022,18/11/2011,4.7,11,2011,18,322
09/1995-12/2022,19/11/2011,4.7,11,2011,19,323
09/1995-12/2022,08/12/2011,6.8,12,2011,08,342
09/1995-12/2022,09/12/2011,3.2,12,2011,09,343
09/1995-12/2022,23/12/2011,0.6,12,2011,23,357
09/1995-12/2022,24/12/2011,22.0,12,2011,24,358
09/1995-12/2022,25/12/2011,3.5,12,2011,25,359
09/1995-12/2022,31/12/2011,0.2,12,2011,31,365
09/1995-12/2022,01/01/2012,19.9,01,2012,01,1
09/1995-12/2022,02/01/2012,11.6,01,2012,02,2
09/1995-12/2022,05/01/2012,10.2,01,2012,05,5
09/1995-12/2022,06/01/2012,7.0,01,2012,06,6
09/1995-12/2022,07/01/2012,1.7,01,2012,07,7
09/1995-12/2022,08/01/2012,5.6,01,2012,08,8
09/1995-12/2022,09/01/2012,5.3,01,2012,09,9
09/1995-12/2022,11/01/2012,11.9,01,2012,11,11
09/1995-12/2022,12/01/2012,48.6,01,2012,12,12
09/1995-12/2022,13/01/2012,10.2,01,2012,13,13
09/1995-12/2022,14/01/2012,7.9,01,2012,14,14
09/1995-12/2022,15/01/2012,0.2,01,2012,15,15
09/1995-12/2022,16/01/2012,9.7,01,2012,16,16
09/1995-12/2022,17/01/2012,4.5,01,2012,17,17
09/1995-12/2022,18/01/2012,1.2,01,2012,18,18
09/1995-12/2022,19/01/2012,3.3,01,2012,19,19
09/1995-12/2022,22/01/2012,18.6,01,2012,22,22
09/1995-12/2022,23/01/2012,7.7,01,2012,23,23
09/1995-12/2022,24/01/2012,2.7,01,2012,24,24
09/1995-12/2022,25/01/2012,0.4,01,2012,25,25
09/1995-12/2022,26/01/2012,7.5,01,2012,26,26
09/1995-12/2022,27/01/2012,13.8,01,2012,27,27
09/1995-12/2022,28/01/2012,2.5,01,2012,28,28
09/1995-12/2022,29/01/2012,0.5,01,2012,29,29
09/1995-12/2022,30/01/2012,16.4,01,2012,30,30
09/1995-12/2022,31/01/2012,1.7,01,2012,31,31
09/1995-12/2022,01/02/2012,17.7,02,2012,01,32
09/1995-12/2022,06/02/2012,1.0,02,2012,06,37
09/1995-12/2022,07/02/2012,1.4,02,2012,07,38
09/1995-12/2022,09/02/2012,5.7,02,2012,09,40
09/1995-12/2022,10/02/2012,5.8,02,2012,10,41
09/1995-12/2022,15/02/2012,13.3,02,2012,15,46
09/1995-12/2022,16/02/2012,14.8,02,2012,16,47
09/1995-12/2022,17/02/2012,31.2,02,2012,17,48
09/1995-12/2022,18/02/2012,14.6,02,2012,18,49
09/1995-12/2022,19/02/2012,4.1,02,2012,19,50
09/1995-12/2022,26/02/2012,0.3,02,2012,26,57
09/1995-12/2022,28/02/2012,8.8,02,2012,28,59
09/1995-12/2022,29/02/2012,40.5,02,2012,29,60
09/1995-12/2022,01/03/2012,31.6,03,2012,01,61
09/1995-12/2022,02/03/2012,0.6,03,2012,02,62
09/1995-12/2022,03/03/2012,4.6,03,2012,03,63
09/1995-12/2022,04/03/2012,3.7,03,2012,04,64
09/1995-12/2022,14/03/2012,11.3,03,2012,14,74
09/1995-12/2022,15/03/2012,11.2,03,2012,15,75
09/1995-12/2022,16/03/2012,13.0,03,2012,16,76
09/1995-12/2022,27/03/2012,0.4,03,2012,27,87
09/1995-12/2022,28/03/2012,0.3,03,2012,28,88
09/1995-12/2022,29/03/2012,0.3,03,2012,29,89
09/1995-12/2022,01/04/2012,0.0,04,2012,01,92
09/1995-12/2022,15/04/2012,0.0,04,2012,15,106
09/1995-12/2022,01/05/2012,5.6,05,2012,01,122
09/1995-12/2022,09/05/2012,0.0,05,2012,09,130
09/1995-12/2022,29/09/2012,0.0,09,2012,29,273
09/1995-12/2022,01/10/2012,0.0,10,2012,01,275
09/1995-12/2022,08/10/2012,0.4,10,2012,08,282
09/1995-12/2022,24/10/2012,0.0,10,2012,24,298
09/1995-12/2022,25/10/2012,2.1,10,2012,25,299
09/1995-12/2022,26/10/2012,10.2,10,2012,26,300
09/1995-12/2022,08/11/2012,3.4,11,2012,08,313
09/1995-12/2022,09/11/2012,22.3,11,2012,09,314
09/1995-12/2022,10/11/2012,26.5,11,2012,10,315
09/1995-12/2022,11/11/2012,12.3,11,2012,11,316
09/1995-12/2022,12/11/2012,0.3,11,2012,12,317
09/1995-12/2022,17/11/2012,0.8,11,2012,17,322
09/1995-12/2022,18/11/2012,0.2,11,2012,18,323
09/1995-12/2022,22/11/2012,12.4,11,2012,22,327
09/1995-12/2022,23/11/2012,3.0,11,2012,23,328
09/1995-12/2022,24/11/2012,0.2,11,2012,24,329
09/1995-12/2022,25/11/2012,0.1,11,2012,25,330
09/1995-12/2022,03/12/2012,0.8,12,2012,03,338
09/1995-12/2022,04/12/2012,24.1,12,2012,04,339
09/1995-12/2022,05/12/2012,7.0,12,2012,05,340
09/1995-12/2022,06/12/2012,21.3,12,2012,06,341
09/1995-12/2022,07/12/2012,34.0,12,2012,07,342
09/1995-12/2022,08/12/2012,0.2,12,2012,08,343
09/1995-12/2022,10/12/2012,23.5,12,2012,10,345
09/1995-12/2022,11/12/2012,1.7,12,2012,11,346
09/1995-12/2022,13/12/2012,5.3,12,2012,13,348
09/1995-12/2022,19/12/2012,6.0,12,2012,19,354
09/1995-12/2022,20/12/2012,51.3,12,2012,20,355
09/1995-12/2022,21/12/2012,20.8,12,2012,21,356
09/1995-12/2022,22/12/2012,1.4,12,2012,22,357
09/1995-12/2022,24/12/2012,5.6,12,2012,24,359
09/1995-12/2022,25/12/2012,0.3,12,2012,25,360
09/1995-12/2022,29/12/2012,0.3,12,2012,29,364
09/1995-12/2022,04/01/2013,14.1,01,2013,04,4
09/1995-12/2022,05/01/2013,29.7,01,2013,05,5
09/1995-12/2022,06/01/2013,53.8,01,2013,06,6
09/1995-12/2022,07/01/2013,24.4,01,2013,07,7
09/1995-12/2022,08/01/2013,28.8,01,2013,08,8
09/1995-12/2022,09/01/2013,14.3,01,2013,09,9
09/1995-12/2022,10/01/2013,0.1,01,2013,10,10
09/1995-12/2022,26/01/2013,0.0,01,2013,26,26
09/1995-12/2022,28/01/2013,1.5,01,2013,28,28
09/1995-12/2022,29/01/2013,12.2,01,2013,29,29
09/1995-12/2022,30/01/2013,21.7,01,2013,30,30
09/1995-12/2022,31/01/2013,6.6,01,2013,31,31
09/1995-12/2022,01/02/2013,10.6,02,2013,01,32
09/1995-12/2022,05/02/2013,0.3,02,2013,05,36
09/1995-12/2022,06/02/2013,19.1,02,2013,06,37
09/1995-12/2022,07/02/2013,0.1,02,2013,07,38
09/1995-12/2022,11/02/2013,2.8,02,2013,11,42
09/1995-12/2022,15/02/2013,2.8,02,2013,15,46
09/1995-12/2022,16/02/2013,4.3,02,2013,16,47
09/1995-12/2022,18/02/2013,4.6,02,2013,18,49
09/1995-12/2022,23/02/2013,2.3,02,2013,23,54
09/1995-12/2022,28/02/2013,0.5,02,2013,28,59
09/1995-12/2022,04/03/2013,0.5,03,2013,04,63
09/1995-12/2022,16/03/2013,7.7,03,2013,16,75
09/1995-12/2022,17/03/2013,1.8,03,2013,17,76
09/1995-12/2022,22/03/2013,0.7,03,2013,22,81
09/1995-12/2022,23/03/2013,2.9,03,2013,23,82
09/1995-12/2022,04/04/2013,7.5,04,2013,04,94
09/1995-12/2022,05/04/2013,0.1,04,2013,05,95
09/1995-12/2022,09/04/2013,1.9,04,2013,09,99
09/1995-12/2022,10/04/2013,0.0,04,2013,10,100
09/1995-12/2022,15/04/2013,0.0,04,2013,15,105
09/1995-12/2022,16/04/2013,5.1,04,2013,16,106
09/1995-12/2022,17/04/2013,0.1,04,2013,17,107
09/1995-12/2022,18/04/2013,1.9,04,2013,18,108
09/1995-12/2022,19/04/2013,4.0,04,2013,19,109
09/1995-12/2022,20/04/2013,22.4,04,2013,20,110
09/1995-12/2022,21/04/2013,3.9,04,2013,21,111
09/1995-12/2022,22/04/2013,0.0,04,2013,22,112
09/1995-12/2022,09/05/2013,0.0,05,2013,09,129
09/1995-12/2022,13/05/2013,0.5,05,2013,13,133
09/1995-12/2022,15/05/2013,0.8,05,2013,15,135
09/1995-12/2022,21/09/2013,0.0,09,2013,21,264
09/1995-12/2022,24/09/2013,0.3,09,2013,24,267
09/1995-12/2022,18/10/2013,3.6,10,2013,18,291
09/1995-12/2022,30/10/2013,2.3,10,2013,30,303
09/1995-12/2022,31/10/2013,0.2,10,2013,31,304
09/1995-12/2022,01/11/2013,0.0,11,2013,01,305
09/1995-12/2022,07/11/2013,0.4,11,2013,07,311
09/1995-12/2022,08/11/2013,8.1,11,2013,08,312
09/1995-12/2022,09/11/2013,0.0,11,2013,09,313
09/1995-12/2022,18/11/2013,0.4,11,2013,18,322
09/1995-12/2022,22/11/2013,0.0,11,2013,22,326
09/1995-12/2022,27/11/2013,0.0,11,2013,27,331
09/1995-12/2022,03/12/2013,0.7,12,2013,03,337
09/1995-12/2022,04/12/2013,5.5,12,2013,04,338
09/1995-12/2022,05/12/2013,2.8,12,2013,05,339
09/1995-12/2022,06/12/2013,1.2,12,2013,06,340
09/1995-12/2022,07/12/2013,14.2,12,2013,07,341
09/1995-12/2022,08/12/2013,6.0,12,2013,08,342
09/1995-12/2022,10/12/2013,21.0,12,2013,10,344
09/1995-12/2022,11/12/2013,10.4,12,2013,11,345
09/1995-12/2022,12/12/2013,13.3,12,2013,12,346
09/1995-12/2022,13/12/2013,47.0,12,2013,13,347
09/1995-12/2022,14/12/2013,4.0,12,2013,14,348
09/1995-12/2022,29/12/2013,3.6,12,2013,29,363
09/1995-12/2022,30/12/2013,0.4,12,2013,30,364
09/1995-12/2022,31/12/2013,0.0,12,2013,31,365
09/1995-12/2022,09/01/2014,1.2,01,2014,09,9
09/1995-12/2022,12/01/2014,3.2,01,2014,12,12
09/1995-12/2022,13/01/2014,0.1,01,2014,13,13
09/1995-12/2022,26/01/2014,0.0,01,2014,26,26
09/1995-12/2022,27/01/2014,10.2,01,2014,27,27
09/1995-12/2022,28/01/2014,7.8,01,2014,28,28
09/1995-12/2022,02/02/2014,0.2,02,2014,02,33
09/1995-12/2022,03/02/2014,0.1,02,2014,03,34
09/1995-12/2022,14/02/2014,4.0,02,2014,14,45
09/1995-12/2022,15/02/2014,26.8,02,2014,15,46
09/1995-12/2022,16/02/2014,0.1,02,2014,16,47
09/1995-12/2022,24/02/2014,0.5,02,2014,24,55
09/1995-12/2022,25/02/2014,2.3,02,2014,25,56
09/1995-12/2022,26/02/2014,0.1,02,2014,26,57
09/1995-12/2022,27/02/2014,1.0,02,2014,27,58
09/1995-12/2022,08/03/2014,1.4,03,2014,08,67
09/1995-12/2022,09/03/2014,23.1,03,2014,09,68
09/1995-12/2022,10/03/2014,1.1,03,2014,10,69
09/1995-12/2022,11/03/2014,9.9,03,2014,11,70
09/1995-12/2022,12/03/2014,24.5,03,2014,12,71
09/1995-12/2022,13/03/2014,8.1,03,2014,13,72
09/1995-12/2022,14/03/2014,0.1,03,2014,14,73
09/1995-12/2022,25/03/2014,0.0,03,2014,25,84
09/1995-12/2022,29/03/2014,7.1,03,2014,29,88
09/1995-12/2022,10/04/2014,0.0,04,2014,10,100
09/1995-12/2022,15/04/2014,0.6,04,2014,15,105
09/1995-12/2022,19/04/2014,0.0,04,2014,19,109
09/1995-12/2022,20/04/2014,0.9,04,2014,20,110
09/1995-12/2022,06/05/2014,0.0,05,2014,06,126
09/1995-12/2022,07/05/2014,15.5,05,2014,07,127
09/1995-12/2022,08/05/2014,37.0,05,2014,08,128
09/1995-12/2022,04/06/2014,0.0,06,2014,04,155
09/1995-12/2022,05/06/2014,0.0,06,2014,05,156
09/1995-12/2022,07/06/2014,0.0,06,2014,07,158
09/1995-12/2022,09/08/2014,0.0,08,2014,09,221
09/1995-12/2022,27/09/2014,0.3,09,2014,27,270
09/1995-12/2022,29/09/2014,1.7,09,2014,29,272
09/1995-12/2022,01/10/2014,1.7,10,2014,01,274
09/1995-12/2022,08/10/2014,0.1,10,2014,08,281
09/1995-12/2022,10/10/2014,0.0,10,2014,10,283
09/1995-12/2022,14/10/2014,0.0,10,2014,14,287
09/1995-12/2022,15/10/2014,0.3,10,2014,15,288
09/1995-12/2022,18/10/2014,3.6,10,2014,18,291
09/1995-12/2022,19/10/2014,1.3,10,2014,19,292
09/1995-12/2022,31/10/2014,7.2,10,2014,31,304
09/1995-12/2022,01/11/2014,18.6,11,2014,01,305
09/1995-12/2022,02/11/2014,14.0,11,2014,02,306
09/1995-12/2022,03/11/2014,8.9,11,2014,03,307
09/1995-12/2022,04/11/2014,0.1,11,2014,04,308
09/1995-12/2022,15/11/2014,11.5,11,2014,15,319
09/1995-12/2022,16/11/2014,5.4,11,2014,16,320
09/1995-12/2022,21/11/2014,3.8,11,2014,21,325
09/1995-12/2022,22/11/2014,10.5,11,2014,22,326
09/1995-12/2022,23/11/2014,7.3,11,2014,23,327
09/1995-12/2022,24/11/2014,3.4,11,2014,24,328
09/1995-12/2022,25/11/2014,16.7,11,2014,25,329
09/1995-12/2022,26/11/2014,21.6,11,2014,26,330
09/1995-12/2022,27/11/2014,5.4,11,2014,27,331
09/1995-12/2022,01/12/2014,0.4,12,2014,01,335
09/1995-12/2022,08/12/2014,0.9,12,2014,08,342
09/1995-12/2022,09/12/2014,1.3,12,2014,09,343
09/1995-12/2022,12/12/2014,0.1,12,2014,12,346
09/1995-12/2022,13/12/2014,8.7,12,2014,13,347
09/1995-12/2022,14/12/2014,0.2,12,2014,14,348
09/1995-12/2022,19/12/2014,0.2,12,2014,19,353
09/1995-12/2022,20/12/2014,3.4,12,2014,20,354
09/1995-12/2022,22/12/2014,16.5,12,2014,22,356
09/1995-12/2022,27/12/2014,0.5,12,2014,27,361
09/1995-12/2022,28/12/2014,0.8,12,2014,28,362
09/1995-12/2022,01/01/2015,1.9,01,2015,01,1
09/1995-12/2022,02/01/2015,1.3,01,2015,02,2
09/1995-12/2022,03/01/2015,28.2,01,2015,03,3
09/1995-12/2022,04/01/2015,8.5,01,2015,04,4
09/1995-12/2022,06/01/2015,42.8,01,2015,06,6
09/1995-12/2022,07/01/2015,33.5,01,2015,07,7
09/1995-12/2022,08/01/2015,5.9,01,2015,08,8
09/1995-12/2022,09/01/2015,0.4,01,2015,09,9
09/1995-12/2022,10/01/2015,34.0,01,2015,10,10
09/1995-12/2022,11/01/2015,0.2,01,2015,11,11
09/1995-12/2022,14/01/2015,8.3,01,2015,14,14
09/1995-12/2022,15/01/2015,4.4,01,2015,15,15
09/1995-12/2022,16/01/2015,0.2,01,2015,16,16
09/1995-12/2022,30/01/2015,2.5,01,2015,30,30
09/1995-12/2022,03/02/2015,0.3,02,2015,03,34
09/1995-12/2022,08/02/2015,0.3,02,2015,08,39
09/1995-12/2022,09/02/2015,0.1,02,2015,09,40
09/1995-12/2022,10/02/2015,3.8,02,2015,10,41
09/1995-12/2022,11/02/2015,41.5,02,2015,11,42
09/1995-12/2022,12/02/2015,29.0,02,2015,12,43
09/1995-12/2022,13/02/2015,16.7,02,2015,13,44
09/1995-12/2022,14/02/2015,0.4,02,2015,14,45
09/1995-12/2022,15/02/2015,1.2,02,2015,15,46
09/1995-12/2022,17/02/2015,6.7,02,2015,17,48
09/1995-12/2022,18/02/2015,7.9,02,2015,18,49
09/1995-12/2022,19/02/2015,11.5,02,2015,19,50
09/1995-12/2022,20/02/2015,17.6,02,2015,20,51
09/1995-12/2022,24/02/2015,3.6,02,2015,24,55
09/1995-12/2022,25/02/2015,0.3,02,2015,25,56
09/1995-12/2022,01/03/2015,0.4,03,2015,01,60
09/1995-12/2022,02/03/2015,0.5,03,2015,02,61
09/1995-12/2022,03/03/2015,3.5,03,2015,03,62
09/1995-12/2022,04/03/2015,0.3,03,2015,04,63
09/1995-12/2022,11/03/2015,9.9,03,2015,11,70
09/1995-12/2022,12/03/2015,2.9,03,2015,12,71
09/1995-12/2022,13/03/2015,0.0,03,2015,13,72
09/1995-12/2022,19/03/2015,0.0,03,2015,19,78
09/1995-12/2022,20/03/2015,0.0,03,2015,20,79
09/1995-12/2022,21/03/2015,4.6,03,2015,21,80
09/1995-12/2022,22/03/2015,0.0,03,2015,22,81
09/1995-12/2022,28/03/2015,4.3,03,2015,28,87
09/1995-12/2022,31/03/2015,3.1,03,2015,31,90
09/1995-12/2022,09/04/2015,0.0,04,2015,09,99
09/1995-12/2022,10/04/2015,14.0,04,2015,10,100
09/1995-12/2022,11/04/2015,27.0,04,2015,11,101
09/1995-12/2022,12/04/2015,7.8,04,2015,12,102
09/1995-12/2022,15/04/2015,1.0,04,2015,15,105
09/1995-12/2022,21/04/2015,0.1,04,2015,21,111
09/1995-12/2022,22/04/2015,0.4,04,2015,22,112
09/1995-12/2022,23/04/2015,6.5,04,2015,23,113
09/1995-12/2022,14/05/2015,0.4,05,2015,14,134
09/1995-12/2022,30/05/2015,0.7,05,2015,30,150
09/1995-12/2022,20/06/2015,0.0,06,2015,20,171
09/1995-12/2022,15/09/2015,0.3,09,2015,15,258
09/1995-12/2022,06/10/2015,12.8,10,2015,06,279
09/1995-12/2022,07/10/2015,3.7,10,2015,07,280
09/1995-12/2022,08/10/2015,1.5,10,2015,08,281
09/1995-12/2022,09/10/2015,0.2,10,2015,09,282
09/1995-12/2022,25/10/2015,4.8,10,2015,25,298
09/1995-12/2022,26/10/2015,37.8,10,2015,26,299
09/1995-12/2022,27/10/2015,0.5,10,2015,27,300
09/1995-12/2022,28/10/2015,8.2,10,2015,28,301
09/1995-12/2022,29/10/2015,1.7,10,2015,29,302
09/1995-12/2022,30/10/2015,11.2,10,2015,30,303
09/1995-12/2022,03/11/2015,5.8,11,2015,03,307
09/1995-12/2022,04/11/2015,2.1,11,2015,04,308
09/1995-12/2022,05/11/2015,0.0,11,2015,05,309
09/1995-12/2022,07/11/2015,21.0,11,2015,07,311
09/1995-12/2022,08/11/2015,3.0,11,2015,08,312
09/1995-12/2022,09/11/2015,8.5,11,2015,09,313
09/1995-12/2022,16/11/2015,2.1,11,2015,16,320
09/1995-12/2022,17/11/2015,2.6,11,2015,17,321
09/1995-12/2022,18/11/2015,0.7,11,2015,18,322
09/1995-12/2022,30/11/2015,7.6,11,2015,30,334
09/1995-12/2022,01/12/2015,0.8,12,2015,01,335
09/1995-12/2022,02/12/2015,4.7,12,2015,02,336
09/1995-12/2022,13/12/2015,0.7,12,2015,13,347
09/1995-12/2022,17/12/2015,0.6,12,2015,17,351
09/1995-12/2022,18/12/2015,1.8,12,2015,18,352
09/1995-12/2022,19/12/2015,15.8,12,2015,19,353
09/1995-12/2022,30/12/2015,7.1,12,2015,30,364
09/1995-12/2022,31/12/2015,28.5,12,2015,31,365
09/1995-12/2022,01/01/2016,29.2,01,2016,01,1
09/1995-12/2022,02/01/2016,6.7,01,2016,02,2
09/1995-12/2022,03/01/2016,5.9,01,2016,03,3
09/1995-12/2022,04/01/2016,0.1,01,2016,04,4
09/1995-12/2022,07/01/2016,20.0,01,2016,07,7
09/1995-12/2022,08/01/2016,15.9,01,2016,08,8
09/1995-12/2022,11/01/2016,1.3,01,2016,11,11
09/1995-12/2022,14/01/2016,1.7,01,2016,14,14
09/1995-12/2022,18/01/2016,11.3,01,2016,18,18
09/1995-12/2022,19/01/2016,10.6,01,2016,19,19
09/1995-12/2022,20/01/2016,0.1,01,2016,20,20
09/1995-12/2022,23/01/2016,5.6,01,2016,23,23
09/1995-12/2022,24/01/2016,9.6,01,2016,24,24
09/1995-12/2022,25/01/2016,0.0,01,2016,25,25
09/1995-12/2022,05/02/2016,3.1,02,2016,05,36
09/1995-12/2022,06/02/2016,24.9,02,2016,06,37
09/1995-12/2022,07/02/2016,4.8,02,2016,07,38
09/1995-12/2022,08/02/2016,1.3,02,2016,08,39
09/1995-12/2022,21/02/2016,29.6,02,2016,21,52
09/1995-12/2022,22/02/2016,10.9,02,2016,22,53
09/1995-12/2022,23/02/2016,0.3,02,2016,23,54
09/1995-12/2022,02/03/2016,0.3,03,2016,02,62
09/1995-12/2022,03/03/2016,0.0,03,2016,03,63
09/1995-12/2022,13/03/2016,0.9,03,2016,13,73
09/1995-12/2022,14/03/2016,7.0,03,2016,14,74
09/1995-12/2022,15/03/2016,3.4,03,2016,15,75
09/1995-12/2022,16/03/2016,5.9,03,2016,16,76
09/1995-12/2022,17/03/2016,1.6,03,2016,17,77
09/1995-12/2022,20/03/2016,0.2,03,2016,20,80
09/1995-12/2022,26/03/2016,0.3,03,2016,26,86
09/1995-12/2022,27/03/2016,10.2,03,2016,27,87
09/1995-12/2022,28/03/2016,3.7,03,2016,28,88
09/1995-12/2022,29/03/2016,0.2,03,2016,29,89
09/1995-12/2022,09/04/2016,0.0,04,2016,09,100
09/1995-12/2022,11/04/2016,0.0,04,2016,11,102
09/1995-12/2022,12/04/2016,17.7,04,2016,12,103
09/1995-12/2022,13/04/2016,9.3,04,2016,13,104
